row_id,subject,session,speed_mean,theta_power,theta_frequency,theta_amp_cv,theta_cycle_duration_sd,raw_firing_rate,population_event_rate,active_units,events_per_cycle_mean,events_per_cycle_sd,events_per_cycle_q25,events_per_cycle_median,events_per_cycle_q75,frac_cycles_ge2,phase_sin,phase_cos,phase_R,phase_entropy8,population_isi_cv,cycle_phase_R_mean,cycle_phase_R_sd,cycle_phase_entropy8_mean,cycle_phase_entropy8_sd,cycle_pairdist_mean,cycle_pairdist_sd,cycle_gap_cv_mean,cycle_gap_cv_sd,cycle_occ32_mean,cycle_occ32_sd,n_ca1_pyramidal,n_theta_cycles,n_phase_events,lfp_source,tma_mean_d4,tma_sd_d4,tma_mean_d5,tma_sd_d5,tma_mean_d6,tma_sd_d6
M05_20240731:125,M05,M05_20240731,3.455776904079459,1.949527657152662e-08,8.620689655171924,0.3748892843723297,0.013869984520034084,98.6,90.8,38,10.569767441860465,5.361169094789634,6.25,10.0,13.0,1.0,-0.007210724397185055,-0.05641659483253712,0.056875537086086614,0.9971194451207911,1.089525175392099,0.28458255479984496,0.14202995973979232,0.7621812872918509,0.1404868201733881,0.25696711973800057,0.029333186280168747,0.8914111446622698,0.2897282082725716,0.8827469620372472,0.11866944759857173,57,86,908,Best_Ripple_channel_LFP_CA1,1.0075098784229117,0.10932308012038795,1.0117107651368398,0.10169401065006407,1.0159888653298568,0.08360479134942797
M05_20240731:126,M05,M05_20240731,9.193274410529686,1.4375122198793386e-08,8.293365307753954,0.4589118957519531,0.019962232927734323,89.4,82.1,41,9.831325301204819,5.198074871382518,5.5,9.0,13.0,0.9759036144578314,0.018043057795620418,-0.14307213373846092,0.14420536532006065,0.9898995217005072,1.3237619340845093,0.3678965451970375,0.21705307317579878,0.7249615867674073,0.18486278226201366,0.23703974910248302,0.04577750422053772,0.9477501642662556,0.3513326836106037,0.8923542076981426,0.11509706568334822,57,83,821,Best_Ripple_channel_LFP_CA1,0.9800469638564231,0.13316659227908753,0.991075017262231,0.11842309097050469,0.9993244490940527,0.0980914288676856
M05_20240731:127,M05,M05_20240731,3.0279050133980046,1.6652875630435605e-08,8.432539682539744,0.38644272089004517,0.01762796352503785,73.1,69.6,36,8.294117647058824,3.8073348052578373,5.0,8.0,11.0,0.9764705882352941,-0.012691056007943208,-0.039100592290507885,0.04110862707589827,0.9981559585240188,1.1567255746171792,0.3689213247916162,0.2374394636035168,0.6996078444225082,0.20452902544942433,0.2387439584506947,0.052730945052990356,0.9083728801808961,0.3475831453198332,0.8988798035573372,0.09564204420349248,57,85,696,Best_Ripple_channel_LFP_CA1,0.9755268344822752,0.12339357394926607,0.9838952023431453,0.1074681851672115,0.9904537883142785,0.09271318937839265
M05_20240731:128,M05,M05_20240731,9.294703055296885,1.4652299980374989e-08,8.62068965517271,0.38072189688682556,0.01793058510905959,95.2,90.1,36,10.44186046511628,4.26091581197887,8.0,10.0,13.0,0.9767441860465116,-0.015428060277379675,-0.06760433207556803,0.06934241673972819,0.9940136025728954,1.1590231707345189,0.30788060529569267,0.1832849517637747,0.7866745056349904,0.11760474795489537,0.24562212641037615,0.032916130348156894,0.912259795700577,0.2822817936243049,0.8922180847011305,0.09315533098141177,57,86,901,Best_Ripple_channel_LFP_CA1,1.004463346740773,0.10677708648491388,1.0133881330343335,0.09325909127218224,1.0181507390917293,0.07808672853280779
M05_20240731:129,M05,M05_20240731,7.562925030992658,1.3391446192168539e-08,8.350100603621302,0.401237815618515,0.014747955924108524,76.2,72.2,42,8.626506024096386,4.767038359026145,5.0,9.0,11.5,0.9759036144578314,-0.03648695795818658,-0.04127331822240805,0.055088881801418285,0.9970290386638357,1.2872362333049026,0.37008479712736725,0.23135978032234195,0.6909499358749653,0.1684545828056608,0.24485054604623555,0.06481920418074323,0.9706759087143184,0.3412388097826112,0.8955653456704766,0.11363406446239838,57,83,714,Best_Ripple_channel_LFP_CA1,0.9761271713416237,0.11469692402490271,0.9857618380084087,0.10366900884684685,0.9917257810254693,0.08875401371792276
M05_20240731:130,M05,M05_20240731,3.9533553167959457,1.6165375375770848e-08,8.547008547008964,0.4921959638595581,0.017994644450960967,81.3,73.8,45,8.583333333333334,4.901950271663662,5.0,8.0,11.0,0.9880952380952381,0.05656038265995443,-0.060443202165725886,0.08277957220647666,0.9951941007994899,1.1941614823326125,0.3737177444377647,0.19812681801967202,0.6747371717831688,0.17073762692711278,0.24588771420670913,0.04769041354152972,0.9440723145853704,0.3201049195755765,0.896028535406636,0.10694089475398419,57,84,722,Best_Ripple_channel_LFP_CA1,0.963778390269728,0.10164201464388047,0.9750273733397974,0.08856619108478901,0.9851049790734335,0.07678402142352153
M05_20240731:131,M05,M05_20240731,2.4071867782755976,1.657311807651032e-08,8.982035928143322,0.4573971629142761,0.015005616925926798,82.1,77.7,42,8.633333333333333,4.890830677819579,6.0,8.0,11.0,0.9666666666666667,0.04188845883847579,0.005151281548744207,0.042204012670089955,0.9982757697228086,1.2059675520763236,0.34445220811747806,0.22474670361075919,0.7275264391878239,0.18091085833298284,0.24618026343007557,0.04636753396498815,0.8896477708015897,0.3120560608964287,0.9093853242739715,0.09617253468438652,57,90,777,Best_Ripple_channel_LFP_CA1,1.0043032294775294,0.11780814288337578,1.0100411854650042,0.10356796221284349,1.0142193275194453,0.08837106204119491
M05_20240731:132,M05,M05_20240731,9.806515859889835,1.563212210146176e-08,8.336722244814762,0.42336031794548035,0.01945929746295996,87.6,83.1,35,10.024390243902438,5.033163131181904,6.0,9.0,12.0,1.0,0.038332930124104776,0.019908790442329155,0.04319459999555588,0.997190425528106,1.1389932657203556,0.30591113706971346,0.19403709913010736,0.7585044899781466,0.1614215888100711,0.24817684185363167,0.03701180689778258,0.8773869248515489,0.25334319701436875,0.9175371777869321,0.09286933105702794,57,82,829,Best_Ripple_channel_LFP_CA1,1.0158237577373201,0.09291906409680888,1.0257759862970268,0.08239097542116836,1.0288689341875514,0.07179639044842913
M05_20240731:133,M05,M05_20240731,1.3879529451507482,1.3032487728062885e-08,8.606885508406563,0.4678501486778259,0.016417000964154892,104.4,98.4,40,11.383720930232558,5.464685782153849,8.0,10.0,15.0,1.0,0.07777510551098137,-0.009691945345424995,0.07837666005784495,0.995717750933503,1.2543801463062165,0.32940392770205235,0.18949437660350263,0.7783834801725309,0.15027480333894433,0.2421512463676471,0.035863075124424694,0.940106637120397,0.29163173486046995,0.8719873593478128,0.10678979073309278,57,86,984,Best_Ripple_channel_LFP_CA1,1.00218888660069,0.10656854105754651,1.0077928942280152,0.09953660703906057,1.0114386353897615,0.08598770439694745
M05_20240731:134,M05,M05_20240731,1.2946006852111793,1.4845237331290742e-08,8.240667196188099,0.4310707747936249,0.0210019939442234,104.7,97.7,43,11.891566265060241,4.755002624176063,9.0,11.0,14.5,1.0,0.02901895796011966,0.013011297400604728,0.03180241785050589,0.99695243181735,1.2652948452239077,0.334806260258573,0.2127358534924941,0.7691898999621783,0.13758136078584027,0.2372662481445787,0.03707226980126665,1.0391272635788558,0.32087535715763277,0.8657986761626641,0.10110857128455987,57,83,977,Best_Ripple_channel_LFP_CA1,0.9638783345893772,0.10824369069827548,0.9811069435720261,0.09403700254999453,0.9932618993668033,0.08058745555899295
M05_20240731:135,M05,M05_20240731,2.2469181951485067,1.5334215974708433e-08,8.495145631067249,0.3627389371395111,0.01727772535553875,106.0,99.1,36,11.678571428571429,6.309603913801037,7.0,10.0,15.0,1.0,0.06332802919179847,-0.01600141883841832,0.06531833346128611,0.9972948985531741,1.1505816965169309,0.2877879285686615,0.18834578338478844,0.7874448130414586,0.15004225836851504,0.2509622634133741,0.04122585002258659,0.8242573088710996,0.29487272259173614,0.8779816800663595,0.09625611739925057,57,84,981,Best_Ripple_channel_LFP_CA1,1.0133459295172003,0.09667980800466511,1.0197831597121247,0.08599172912091192,1.0252312052520627,0.07473960690796902
M05_20240731:136,M05,M05_20240731,1.3103644948762199,1.86722578221636e-08,8.679169992019645,0.4483291506767273,0.01599812873316025,61.0,58.3,37,6.7011494252873565,3.37609566204409,4.0,6.0,9.0,0.9655172413793104,-0.10795262664937322,-0.08884057670983175,0.13980850357054275,0.9884562540181355,1.2252970764476971,0.4309855996014935,0.21257225603831717,0.6565311354957153,0.16354969188914825,0.24136198733208764,0.05846199303603228,0.8981131213398295,0.37369659190667565,0.9244448362095422,0.09963938997901833,57,87,583,Best_Ripple_channel_LFP_CA1,0.9788391068835746,0.12133924508572802,0.9877913811073041,0.1041793040480964,0.9931827787971914,0.08998411846200036
M05_20240731:137,M05,M05_20240731,2.0582424845213874,1.7489703327052326e-08,8.6728519564339,0.41176432371139526,0.01693938659035995,91.5,86.4,35,9.976744186046512,4.532177101015118,7.0,10.0,13.0,1.0,-0.025972563848296975,-0.1148747485047416,0.1177742837672193,0.9898487335632957,1.1818295735011406,0.3510092663441172,0.1768298587130076,0.7476624705750226,0.1494341164329915,0.2452699152149182,0.042557431573116866,0.9338759631485141,0.27717169607946734,0.8815985172135997,0.10871819467559025,57,86,858,Best_Ripple_channel_LFP_CA1,0.9899335563403072,0.10423749358291665,0.9948551672877606,0.09468363350271329,1.0003783273311115,0.08325916921673306
M05_20240731:138,M05,M05_20240731,9.045960396794014,1.6048524635929385e-08,8.565094719871038,0.4656352400779724,0.019600720274866666,107.0,97.2,39,11.352941176470589,6.111476094694505,8.0,10.0,14.0,0.9529411764705882,0.05596070012386921,-0.1075441441035242,0.12123259829482,0.9910930200754219,1.2707919430007546,0.3357340267067261,0.17601238431712188,0.7815027320204687,0.12401671046641904,0.24163799480117437,0.028844159350749857,0.9661671282578854,0.2807049534136419,0.8819621398114882,0.10063905414250192,57,85,965,Best_Ripple_channel_LFP_CA1,0.9897108789299345,0.10284362125213789,1.0043629009967674,0.08872620920315448,1.0100021532248868,0.07804386092698302
M05_20240731:139,M05,M05_20240731,0.7212493188493668,1.3747326332313837e-08,8.466135458166594,0.46868976950645447,0.016336791493533145,70.2,66.5,40,7.858823529411764,3.934441756180045,5.0,7.0,11.0,1.0,0.08026002957057593,-0.05450745290566521,0.09701924947624072,0.9952225447194287,1.1345176786659241,0.39046113573192415,0.2332151440215065,0.6684013075219032,0.20090468630729233,0.24030360209751034,0.049997295066524575,0.9024623362641043,0.3336176213765461,0.904620677285037,0.1057402965172119,57,85,665,Best_Ripple_channel_LFP_CA1,0.982987470496755,0.12342024244274875,0.9890449491692336,0.10869443261634294,0.9962820319771899,0.08992575905648113
M05_20240731:140,M05,M05_20240731,4.116356919932946,1.8354279225619176e-08,8.353462157810242,0.4706527888774872,0.01901766195811691,73.4,70.3,33,8.409638554216867,3.9355668528344925,5.5,8.0,12.0,0.9518072289156626,-0.07468834681438238,0.0532682884436363,0.0917379948744243,0.9934352484771588,1.1679397311161355,0.3191880178760168,0.1917225020578105,0.740796439196664,0.15663332061177232,0.24991400775877703,0.04276302535405393,0.8578209620124552,0.3072414624074538,0.9353581369404156,0.0799332608707155,57,83,703,Best_Ripple_channel_LFP_CA1,1.0140032646041603,0.12744897900728092,1.0258605639086649,0.10449310855350726,1.0285947162469822,0.08661710293077779
M05_20240731:141,M05,M05_20240731,8.108367840754047,1.581692597198701e-08,8.61378205128251,0.4069690704345703,0.016337346538875426,108.1,100.6,42,11.651162790697674,5.904669023668454,8.0,10.0,15.0,1.0,0.028009170823276516,-0.021392936142333334,0.035244451577481475,0.9990610380334366,1.177195922687622,0.3169002648199992,0.1996070200582698,0.7714346084108628,0.16865411384037263,0.24207485341757107,0.04417914076402258,0.9204640146361388,0.2754917658958641,0.8806901579622094,0.11405070654432489,57,86,1006,Best_Ripple_channel_LFP_CA1,0.9937534453318815,0.11472323346920844,1.005868135293197,0.10983145144116979,1.0098537223176025,0.09646165594192889
M05_20240731:142,M05,M05_20240731,11.076370048503744,1.5353713169112276e-08,8.21834415584359,0.43293827772140503,0.01943053470732132,70.6,66.7,40,8.098765432098766,3.6626661678059227,5.0,8.0,11.0,0.9876543209876543,-0.007430252004623684,-0.118160059761265,0.11839344731714643,0.9898801883481834,1.282973618329308,0.4218860405313983,0.23687668719962537,0.6709490836942006,0.18349686959251554,0.23334898981457455,0.05724343582137949,0.996396032898142,0.3998341497785477,0.8926070822452402,0.1082521418855453,57,81,651,Best_Ripple_channel_LFP_CA1,0.9592367914603805,0.1304061289143779,0.969803205855559,0.11583795875671023,0.9748330912930875,0.10210075516519107
M05_20240731:143,M05,M05_20240731,1.0063366360421417,1.8900431728711006e-08,9.129213483146208,0.44449350237846375,0.011357139401513837,87.9,83.3,40,9.164835164835164,3.3508331841622656,7.0,9.0,11.0,1.0,0.043573586569785966,-0.04481068407684259,0.0625032387479979,0.9968203902360263,1.0327492059710732,0.32515716642822184,0.17301373061517122,0.753806477219027,0.13715728564148996,0.24961100257270244,0.03700237710172201,0.8775175435906584,0.28021842719279194,0.9017805657128797,0.09574030340854979,57,91,833,Best_Ripple_channel_LFP_CA1,1.0111672124903721,0.09711284352715185,1.0147605729739908,0.0882902125120054,1.017922017755666,0.07723165978417319
M05_20240731:144,M05,M05_20240731,10.006492359089558,1.3413218743942257e-08,7.812500000000185,0.46146360039711,0.021812598966759675,54.5,52.3,35,6.7272727272727275,3.385869878264061,4.0,7.0,9.0,0.987012987012987,-0.039937903888843426,-0.025251981735041652,0.04725144176193328,0.9968074684984549,1.1415509972420106,0.3969875021759702,0.25047404327472167,0.6382213866195066,0.1818767880606816,0.2433137128064167,0.062000769627826885,0.8632896668299948,0.42310331931233197,0.9119629091668564,0.11495327129368292,57,77,518,Best_Ripple_channel_LFP_CA1,0.9841970643897092,0.13459828940982352,0.98822961112449,0.12110585523068088,0.9942450825884124,0.10243329508025399
M05_20240731:145,M05,M05_20240731,0.14807334485136067,1.3939421536558017e-08,7.6121794871791995,0.4414401948451996,0.02292762066750884,49.9,48.4,29,6.302631578947368,3.245590801244483,4.0,6.0,8.0,0.9736842105263158,0.08635724422235598,-0.06250454341406222,0.1066039003839917,0.992499440940924,1.1134767493684503,0.44016765554087356,0.237063189979615,0.6373109319516683,0.1702263820976125,0.23533876565217798,0.06282898071114225,0.9162834463209645,0.3805997893259362,0.9423891423891425,0.09049168345551564,57,76,484,Best_Ripple_channel_LFP_CA1,0.9865648712438613,0.13073865163900172,0.996915893716949,0.11294255032670343,1.0028435005911216,0.09368455447721592
M05_20240731:146,M05,M05_20240731,0.33379569847616747,1.5355693355374294e-08,8.193445243805112,0.3891699016094208,0.01671541200495765,87.2,81.3,35,9.951219512195122,5.402108502446723,6.0,10.0,13.0,1.0,-0.03275455412494122,-0.047490412410944476,0.05769055457252333,0.9944766360240226,1.193378499232903,0.35187005439431995,0.18131969946320925,0.7208304124313206,0.1665661493324957,0.24692471528682647,0.031620680354533845,0.9076380538475441,0.29433509910895245,0.8843396482342529,0.11215906755102621,57,82,813,Best_Ripple_channel_LFP_CA1,0.9826811899551283,0.10357513587184544,0.9912767778291237,0.09333786729581939,0.9996864820291046,0.07764584277712999
M05_20240731:147,M05,M05_20240731,0.5905090155437185,1.458772162119948e-08,8.764940239043856,0.3828046917915344,0.014867720464402486,94.8,89.0,43,10.136363636363637,5.5712352747786875,6.0,9.0,13.0,1.0,0.1234984433685242,-0.0034843677190249727,0.12354758732103983,0.9899659807656832,1.3200658994488002,0.4137396912481334,0.1873880343618929,0.722620203207065,0.15113870757447354,0.23479420269081042,0.04278709742170566,1.0291743862106792,0.37241533737955795,0.8920642269438933,0.1126425695931359,57,88,890,Best_Ripple_channel_LFP_CA1,0.9652422043091207,0.12051732431176954,0.9829141420561583,0.10400598946430327,0.9960545091846034,0.0856765251697641
M05_20240731:148,M05,M05_20240731,1.0525946530284935,1.6926197701474066e-08,8.211678832116382,0.3539063036441803,0.018697593427976417,113.4,107.5,42,13.123456790123457,6.183410701322901,9.0,12.0,17.0,1.0,0.0282728002058779,-0.026383038031715246,0.03867060805397844,0.9967905504248412,1.0877361177522846,0.2674135038821734,0.15467430047497482,0.8186427296176598,0.12552891703283234,0.2508780240716426,0.024789336961313708,0.9009971880933941,0.21482547048787998,0.8640312816173931,0.10920013145089688,57,81,1068,Best_Ripple_channel_LFP_CA1,1.0016606929881922,0.08362258447814375,1.0136340305183245,0.07804725106485166,1.0194051740930328,0.06806300367462043
M05_20240731:149,M05,M05_20240731,8.386733958383113,1.6885036737898265e-08,8.596561375449902,0.43278488516807556,0.017258888152067497,77.5,74.0,42,8.662790697674419,4.20814466625706,6.0,8.0,11.0,1.0,-0.04515419885313357,-0.12890453565191487,0.1365843365313319,0.990100822196098,1.244616138980035,0.40789890572126347,0.23920633461140614,0.7032592986539465,0.18171595299064597,0.23118886922921672,0.05121783006196048,0.9660925088132446,0.3445300880233637,0.8958303533871429,0.11347988109123561,57,86,733,Best_Ripple_channel_LFP_CA1,0.975480488862658,0.13224343180684436,0.9838621735354004,0.1174731933721992,0.9894207847857417,0.10126802452535717
M05_20240731:150,M05,M05_20240731,3.122644342339072,1.2106741036018131e-08,8.638007231819895,0.49846550822257996,0.016097989950260495,79.1,75.4,42,8.686046511627907,4.044638071227508,6.0,8.0,10.0,1.0,-0.006955987765461527,-0.039376066994795185,0.039985752684823246,0.9986182717361594,1.1114820977296596,0.3514232302687242,0.20423194493373809,0.7190083223308741,0.1584203548516886,0.24345621574622633,0.04517323013134884,0.9156401584149084,0.278358572361899,0.9061868053702574,0.09476405997036494,57,86,754,Best_Ripple_channel_LFP_CA1,0.9949583033758533,0.11161905527481229,1.0020602146250397,0.09824027416906132,1.0078296449019695,0.08070571189209473
M05_20240731:151,M05,M05_20240731,9.503540892020045,2.1063949180395525e-08,8.541914978149183,0.375988245010376,0.01497196650810767,100.2,94.6,38,11.023255813953488,5.348945457775757,7.0,10.0,15.0,1.0,-0.002868630400886391,-0.042397564267057916,0.04249449959884451,0.9983374662005601,1.1642144462800716,0.3222143002200564,0.19672736914565328,0.763245367132349,0.1713667310504776,0.2438482810801427,0.04457016881134066,0.9256538773411901,0.28076408227955374,0.8944400251426141,0.10025244636690042,57,86,946,Best_Ripple_channel_LFP_CA1,0.9945833219226544,0.10555633958825168,1.0071802527163978,0.09103364345622299,1.0156259483646513,0.07589068767399161
M05_20240731:152,M05,M05_20240731,2.8187602340257962,1.085843109621962e-08,8.4867075664616,0.4787817597389221,0.02011965382832973,143.3,130.7,45,15.204819277108435,6.962896502953593,10.0,14.0,20.0,1.0,0.09247380210727822,-0.015132044439902861,0.09370369707277963,0.9961371395654566,1.2421213016850379,0.3016915742659398,0.1903353060358192,0.8230928612888687,0.1366053242044174,0.24083471359190337,0.028505967844159614,0.9506269950538877,0.2553449019490997,0.8285538663764895,0.10680961474399372,57,83,1255,Best_Ripple_channel_LFP_CA1,0.9929433014886193,0.08393703253413849,1.002712801654231,0.08316430792645652,1.010050997710485,0.07433541491085906
M05_20240731:153,M05,M05_20240731,3.059994939016977,1.4294368511746182e-08,8.631194151096707,0.5122470855712891,0.01722066376483574,83.4,80.3,36,9.24705882352941,3.8819051604940102,6.0,9.0,11.0,1.0,-0.004487465497644147,-0.06896290833003722,0.06910875539271175,0.9972188020663055,1.1125664804142956,0.3452747444464279,0.1946917822220423,0.7187995963694543,0.1593414382833324,0.24412950432276884,0.03449115200571234,0.9483140213921177,0.2467512589042807,0.9002823513017469,0.09717148771680535,57,85,795,Best_Ripple_channel_LFP_CA1,0.9730351365694259,0.10579886208840898,0.9870501205503435,0.09646721211697414,0.9949987996830935,0.08573665522843446
M05_20240731:154,M05,M05_20240731,8.662973743625239,1.4030100152264965e-08,8.683360258481823,0.5455129146575928,0.01757127365909108,79.8,75.3,45,8.651162790697674,4.652051898603998,5.0,8.0,11.0,0.9883720930232558,0.035103115401961434,-0.053566200519163144,0.06404347389845913,0.9951297199978051,1.2748242145224362,0.4368608073374669,0.21175465931241821,0.6918341195382586,0.1668169169852804,0.23002475497135422,0.050167555232569216,0.9508238970036065,0.3395924676293483,0.9004730323400876,0.10250156617386487,57,86,748,Best_Ripple_channel_LFP_CA1,0.9810272129249182,0.13176827602899183,0.9900893366705431,0.11207217549304369,0.9958396106074745,0.09535912495129402
M05_20240731:155,M05,M05_20240731,10.930645266896086,1.9251078462298095e-08,8.693045563548536,0.36985668540000916,0.015443406266574823,106.3,100.7,39,11.60919540229885,5.152006431995931,8.0,10.0,14.0,1.0,0.02475404269411436,-0.0034240530399708823,0.02498973327033665,0.9993701065681565,1.0822947683537045,0.2983971420897295,0.17283576135370451,0.8085302025009655,0.13079771148510946,0.24774740306617601,0.029065329581624572,0.8941517253161843,0.2562022458097594,0.8889598805739267,0.08687894673303159,57,87,1007,Best_Ripple_channel_LFP_CA1,1.0173086488323695,0.10233016725778465,1.025533079649085,0.08751733832055747,1.0288150371195888,0.0744183040777912
M05_20240731:156,M05,M05_20240731,6.311703095730805,1.6039612630806448e-08,8.319805194805392,0.3864428699016571,0.018377683074066235,87.5,82.2,34,9.878048780487806,5.38032594336536,6.0,9.0,13.0,0.975609756097561,0.05850912776658274,-0.09355229578455485,0.11034196879957844,0.991816643865612,1.273298583951395,0.31822775218915533,0.16090832812424818,0.7374513647531691,0.1449160449328214,0.2540637250321775,0.0399878867664402,0.9139358506191186,0.32337843194305466,0.878529274082761,0.10958761829587756,57,82,810,Best_Ripple_channel_LFP_CA1,0.9846492747487847,0.10987444180959396,0.9919323349006529,0.09478096589243343,1.0007299283918372,0.07984292225720727
M05_20240731:157,M05,M05_20240731,5.271747887838899,1.283962505174541e-08,8.16203143893593,0.42968082427978516,0.017848747232731773,68.8,66.0,43,8.037037037037036,4.368765398955535,5.0,7.0,10.0,0.9876543209876543,0.02496694329014381,-0.06405768489795928,0.0687512563648076,0.9977556708776028,1.1403797443069528,0.3754487549000159,0.22002020548216686,0.6942442937772068,0.18112911909531232,0.24406643010286758,0.04703866968374261,0.9050214133958135,0.34521219235586903,0.9345821813420496,0.09035283362515979,57,81,650,Best_Ripple_channel_LFP_CA1,0.9942405417385617,0.12410389995944052,1.007763881687922,0.10639769892429644,1.0123363878337284,0.08916639100795594
M05_20240731:158,M05,M05_20240731,1.0741401917035553,1.79984227869585e-08,8.579409417397951,0.4348598122596741,0.017082915201730862,64.3,62.3,36,7.267441860465116,3.701905450868277,5.0,7.0,9.0,0.9651162790697675,0.0631331388156771,-0.03300629314778031,0.07124049834242292,0.9963152863834951,1.1036919789992015,0.340194001901717,0.19898067556869917,0.6981954947820593,0.1810788145392961,0.25348278560209025,0.048802496134234145,0.8227289481373306,0.3174739420816563,0.9306971996819622,0.0974207596497446,57,86,623,Best_Ripple_channel_LFP_CA1,1.009708407271245,0.11690100286866162,1.0150911686942539,0.10271284725046835,1.0140312816418782,0.09158238080358143
M05_20240731:159,M05,M05_20240731,10.339214260239432,1.3367087171653518e-08,7.837620578777957,0.4502559006214142,0.02105369505003217,94.1,87.3,40,11.166666666666666,6.108152241842357,7.0,10.0,13.0,0.9871794871794872,-0.008479042207726188,-0.0742228369090453,0.07470557994947324,0.9938977836444461,1.3110102077638321,0.3637237788536829,0.20363040349898326,0.7423294230430363,0.141923669906682,0.23717692904662493,0.04271529315568516,1.0753119195328709,0.3057241432605217,0.8541876275136773,0.1198836900720287,57,78,873,Best_Ripple_channel_LFP_CA1,0.9519213839622204,0.11630332698255696,0.964425677368965,0.10146777664891385,0.9766897622122728,0.08338450716834102
